IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.6691414569479
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.0154647993047
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.3728899633843
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.737065607408
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.1206480967749
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.536709667324
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.9500392531109
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.4931538049791
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.0750221624256
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.5407094760854
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.9201230185513
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.2648928520714
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.6315977746273
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.0758251050415
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.4874400657376
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.7330137838902
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.8125226267916
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.8162479691437
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.8888316122982
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.927757846411
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.903599356348
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.8757798286189
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.9232236256508
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.0235234442164
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.1468140551926
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.2868296959323
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.872027189878
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.3125974123029
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.7645139608933
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.1907030563169
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.6019459708151
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.992398489922
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.37331917805
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.7392488228695
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.0819995835943
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.4176795671647
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.7521817542856
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.1050593610127
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.4671069133685
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.8293698796655
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.1886998210747
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.5541496300355
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",42.9001509061709
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.2187080030463
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.542028845435
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.8800238799028
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.2400474819305
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.538612319101
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.8079162310446
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.0990446619037
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.4610337191951
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45.8446969655174
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46.1950510483581
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46.5353961418369
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46.8892814795596
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47.2624000980899
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47.6739077216138
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48.1225701510359
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48.5481916795289
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",48.9584762251958
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",392,"Japan","JP","JPN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",49.3826963600589
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.1694059036153
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.5273821482632
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.94267604562
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.3649664742105
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.6869193024582
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.9946399806035
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.3484337720314
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.7192367254575
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.0869313978238
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.4310524737796
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.7314149018924
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35.9805965075503
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.1109911173668
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.1836278979986
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.3056211639284
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.4109452451243
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.5072556215922
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.6142820674249
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.729590624244
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.8455103019441
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.9644640331787
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.099859802138
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.2301067326133
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.3760256085462
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.5426177962818
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.6848502679957
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.7968965083077
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.9538583157729
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.1692697284666
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.4414553518937
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.6919629021799
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.8562405399695
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.0714503213424
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.4535050324215
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",643,"Russian Federation","RU","RUS",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.8712732205249
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.2564993421833
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.4592412723023
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.4925260246321
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.8819395083687
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.9373284768245
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.4924316118577
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.2033596783038
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.1095914110454
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.3299127022342
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.5618766273412
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",20.8053885240272
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.0648202793976
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.3334074813133
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.6074053851453
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21.8752491460425
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",710,"South Africa","ZA","ZAF",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",22.1444679330135
